"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.29"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","CCBAtlas.1.1"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.12"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.13"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.16"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.17"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.21"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.22"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.24"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.26"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.28"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.tas.gn.20200616","Atlas.29"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.13"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.16"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.17"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.21"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.22"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.24"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.26"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.28"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.pr.gr.20191021","Atlas.29"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.12"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.13"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.16"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.17"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.21"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.22"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.24"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.26"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.28"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical.r1i1p1f2.day.tas.gr.20191021","Atlas.29"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1.historical.r1i1p1f2.Omon.tos.gr1.20180917","Atlas.15"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1.historical.r1i1p1f2.Omon.tos.gr1.20180917","Atlas.28"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1.historical.r1i1p1f2.day.pr.gr.20180917","Atlas.13"
"CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1.historical.r1i1p1f2.day.pr.gr.20180917","Atlas.16"
